Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,log_MSRP,MSRP_per_Engine_HP,HP_per_Cylinder
Tesla,Model S,2015,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,High-Performance",Large,Sedan,106,95,1391,85000,11.350406535472452,340.83700014015,inf
Tesla,Model S,2015,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,High-Performance",Large,Sedan,98,89,1391,105000,11.56171562913966,421.03394134959706,inf
Tesla,Model S,2015,electric,249.38607007176023,0.0,DIRECT_DRIVE,rear wheel drive,4.0,"Exotic,Performance",Large,Sedan,90,88,1391,80000,11.289781913656018,320.78776483778825,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,Performance",Large,Sedan,105,102,1391,79500,11.283512300642425,318.7828413075521,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,Performance",Large,Sedan,101,98,1391,66000,11.097410021008562,264.6499059911753,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,High-Performance",Large,Sedan,105,92,1391,134500,11.809319478024031,539.3244296335315,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,rear wheel drive,4.0,"Exotic,Performance",Large,Sedan,100,97,1391,74500,11.218554404367652,298.7336060051903,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,Performance",Large,Sedan,107,101,1391,71000,11.170435156023451,284.6991412935371,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,Performance",Large,Sedan,102,101,1391,75000,11.225243392518449,300.7385295354265,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,High-Performance",Large,Sedan,107,101,1391,89500,11.401993904262946,358.8813119122756,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,all wheel drive,4.0,"Exotic,High-Performance",Large,Sedan,100,91,1391,112000,11.626254150277232,449.10287077290354,inf
Tesla,Model S,2016,electric,249.38607007176023,0.0,DIRECT_DRIVE,rear wheel drive,4.0,"Exotic,Performance",Large,Sedan,90,88,1391,70000,11.156250521031495,280.6892942330647,inf
Dodge,Monaco,1990,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,24,15,1851,2000,7.600902459542082,13.333333333333334,25.0
Dodge,Monaco,1990,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,24,15,1851,2000,7.600902459542082,13.333333333333334,25.0
Dodge,Monaco,1991,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,24,16,1851,2000,7.600902459542082,13.333333333333334,25.0
Dodge,Monaco,1991,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,24,16,1851,2000,7.600902459542082,13.333333333333334,25.0
Dodge,Monaco,1992,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,24,16,1851,2000,7.600902459542082,13.333333333333334,25.0
Dodge,Monaco,1992,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,24,16,1851,2000,7.600902459542082,13.333333333333334,25.0
Pontiac,Montana SV6,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,24250,10.096171896365629,120.64676616915423,33.5
Pontiac,Montana SV6,2006,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,21,15,210,27750,10.23099111917458,141.58163265306123,32.666666666666664
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,17,210,26140,10.171221987178212,141.2972972972973,30.83333333333333
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,22,16,210,33790,10.427920179708336,182.64864864864865,30.83333333333333
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,24,17,210,25815,10.158710997313747,139.54054054054055,30.83333333333333
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,22,16,210,30540,10.326792578772624,165.0810810810811,30.83333333333333
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,17,210,27590,10.225208667211332,149.13513513513513,30.83333333333333
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,24,17,210,24165,10.092660584279184,130.6216216216216,30.83333333333333
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,17,210,29740,10.300248220014144,160.75675675675674,30.83333333333333
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,24,17,210,23335,10.057709658383915,126.13513513513512,30.83333333333333
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,22,16,210,31035,10.342870878847751,167.75675675675674,30.83333333333333
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,17,210,25885,10.161418929336,139.9189189189189,30.83333333333333
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,17,210,30235,10.316755472707314,163.43243243243242,30.83333333333333
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,21,15,210,30210,10.315928274380717,151.05,33.333333333333336
Pontiac,Montana,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,26040,10.167389096322506,140.75675675675674,30.83333333333333
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,24520,10.107244390050148,122.6,33.333333333333336
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,27890,10.236023480621537,139.45,33.333333333333336
Pontiac,Montana,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,30420,10.322855565813285,164.43243243243242,30.83333333333333
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,21,15,210,27700,10.22918769217543,138.5,33.333333333333336
Chevrolet,Monte Carlo,2005,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,2.0,Unknown,Midsize,Coupe,29,19,1385,22280,10.01144469404122,123.77777777777776,30.0
Chevrolet,Monte Carlo,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,2.0,Unknown,Midsize,Coupe,28,18,1385,24690,10.114153582339226,123.45,33.333333333333336
Chevrolet,Monte Carlo,2005,premium unleaded (required),240.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,17,1385,28355,10.252558660448129,118.14583333333331,40.0
Chevrolet,Monte Carlo,2006,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,2.0,Unknown,Midsize,Coupe,26,18,1385,24930,10.123827176517604,103.01652892561984,40.333333333333336
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,29,19,1385,20830,9.944149534255018,98.72037914691944,35.166666666666664
Chevrolet,Monte Carlo,2006,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,16,1385,26330,10.178464252490356,86.8976897689769,37.875
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,29,19,1385,20330,9.919852906622392,96.35071090047391,35.166666666666664
Chevrolet,Monte Carlo,2006,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,2.0,Unknown,Midsize,Coupe,26,18,1385,23430,10.06177253150184,96.8181818181818,40.333333333333336
Chevrolet,Monte Carlo,2007,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,24,16,1385,27740,10.230630693868823,91.55115511551156,37.875
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,29,19,1385,22625,10.026810768568128,107.22748815165876,35.166666666666664
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,29,19,1385,21015,9.952991747439215,99.59715639810426,35.166666666666664
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,20,15,436,27607,10.225824642736724,140.13705583756345,32.833333333333336
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,19,15,436,27777,10.231963619116156,168.34545454545454,27.5
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,14,436,29627,10.29644138670722,150.39086294416245,32.833333333333336
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,21,16,436,22777,10.033506533859862,138.04242424242423,27.5
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,14,436,32887,10.40083272188824,166.93908629441626,32.833333333333336
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,20,15,436,31317,10.351916360076409,158.96954314720813,32.833333333333336
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,19,15,436,25087,10.13010506266184,152.04242424242423,27.5
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,21,16,436,25637,10.151791899508838,155.37575757575758,27.5
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,19,15,436,27777,10.231963619116156,168.34545454545454,27.5
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,19,15,436,25217,10.13527364923168,152.83030303030304,27.5
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,20,15,436,27607,10.225824642736724,140.13705583756345,32.833333333333336
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,21,16,436,22907,10.039197819688574,138.83030303030304,27.5
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,14,436,32887,10.40083272188824,166.93908629441626,32.833333333333336
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,14,436,29627,10.29644138670722,150.39086294416245,32.833333333333336
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,21,16,436,25637,10.151791899508838,155.37575757575758,27.5
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,20,15,436,31317,10.351916360076409,158.96954314720813,32.833333333333336
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,19,15,436,26199,10.173476521081843,132.98984771573603,32.833333333333336
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,14,436,25999,10.165813354725492,131.9746192893401,32.833333333333336
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,14,436,28199,10.247041795304542,143.14213197969542,32.833333333333336
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Midsize,4dr SUV,19,15,436,23999,10.085767441795335,121.82233502538072,32.833333333333336
Mitsubishi,Montero,2004,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,18,13,436,34999,10.463074768634808,162.78604651162792,35.833333333333336
Mitsubishi,Montero,2005,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,13,436,35799,10.485675239037766,166.50697674418603,35.833333333333336
Mitsubishi,Montero,2006,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Midsize,4dr SUV,17,13,436,36159,10.495681159256453,168.1813953488372,35.833333333333336
McLaren,MP4-12C,2012,premium unleaded (required),592.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,22,15,416,229000,12.341477282536376,386.8243243243243,74.0
McLaren,MP4-12C,2013,premium unleaded (required),616.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,22,15,416,239400,12.38589107210601,388.6363636363636,77.0
Mazda,MPV,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,28460,10.256254871643844,142.3,33.333333333333336
Mazda,MPV,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,23490,10.064330077652958,117.45,33.333333333333336
Mazda,MPV,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,28515,10.258185543590638,142.575,33.333333333333336
Mazda,MPV,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,22115,10.004011390302429,110.575,33.333333333333336
Mazda,MPV,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,22950,10.04107321548869,114.75,33.333333333333336
Mazda,MPV,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,28515,10.258185543590638,142.575,33.333333333333336
Mazda,MPV,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,22950,10.04107321548869,114.75,33.333333333333336
Mazda,MPV,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,586,22115,10.004011390302429,110.575,33.333333333333336
Toyota,MR2 Spyder,2003,premium unleaded (required),138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,30,22,2031,25645,10.152103899823368,185.83333333333331,34.5
Toyota,MR2 Spyder,2003,premium unleaded (required),138.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,29,23,2031,24645,10.112329319139478,178.58695652173913,34.5
Toyota,MR2 Spyder,2004,regular unleaded,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,30,23,2031,25895,10.161805178857993,187.64492753623188,34.5
Toyota,MR2 Spyder,2004,regular unleaded,138.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,29,23,2031,24895,10.122422259076282,180.3985507246377,34.5
Toyota,MR2 Spyder,2005,regular unleaded,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,30,23,2031,26145,10.171413246622231,189.45652173913044,34.5
Toyota,MR2 Spyder,2005,regular unleaded,138.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,29,23,2031,25145,10.132414348606066,182.21014492753625,34.5
Toyota,MR2,1993,regular unleaded,135.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,26,19,2031,2000,7.600902459542082,14.814814814814817,33.75
Toyota,MR2,1993,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,25,18,2031,2078,7.639161171659173,10.39,50.0
Toyota,MR2,1994,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,25,18,2031,2254,7.720461694599722,11.27,50.0
Toyota,MR2,1994,regular unleaded,135.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,26,19,2031,2000,7.600902459542082,14.814814814814817,33.75
Toyota,MR2,1995,regular unleaded,135.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,26,19,2031,2038,7.61972421378267,15.096296296296297,33.75
Toyota,MR2,1995,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,25,18,2031,2462,7.808729306744399,12.31,50.0
Bentley,Mulsanne,2014,premium unleaded (required),505.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,18,11,520,298900,12.60786434827203,591.8811881188119,63.125
Bentley,Mulsanne,2015,premium unleaded (required),505.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,18,11,520,303700,12.62379565103384,601.3861386138614,63.125
Bentley,Mulsanne,2016,premium unleaded (required),505.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,18,11,520,303700,12.62379565103384,601.3861386138614,63.125
Bentley,Mulsanne,2016,premium unleaded (required),530.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,18,11,520,335600,12.723675253575188,633.2075471698113,66.25
Nissan,Murano CrossCabriolet,2012,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,2.0,Crossover,Midsize,Convertible SUV,22,17,2009,44540,10.70414294081136,168.0754716981132,44.16666666666666
Nissan,Murano CrossCabriolet,2013,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,2.0,Crossover,Midsize,Convertible SUV,22,17,2009,44540,10.70414294081136,168.0754716981132,44.16666666666666
Nissan,Murano CrossCabriolet,2014,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,2.0,Crossover,Midsize,Convertible SUV,22,17,2009,41995,10.645305842559727,158.47169811320754,44.16666666666666
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,39000,10.571316925111784,150.0,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,38550,10.559711378991476,148.26923076923077,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,40600,10.611523345589823,156.15384615384616,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,36950,10.517320926376348,142.1153846153846,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,34220,10.440565547446184,131.6153846153846,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,29560,10.294177375062135,113.6923076923077,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,32620,10.392680876175003,125.46153846153848,43.333333333333336
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,31160,10.346890499984683,119.84615384615384,43.333333333333336
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,34400,10.44581184336149,132.30769230769232,43.333333333333336
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,39180,10.575921691498532,150.69230769230768,43.333333333333336
Nissan,Murano,2016,regular unleaded,250.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,30,26,2009,41730,10.6389755735856,166.92,62.5
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,32800,10.398183794372237,126.15384615384616,43.333333333333336
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,38730,10.564369772508796,148.96153846153845,43.333333333333336
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,29740,10.300248220014144,114.3846153846154,43.333333333333336
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,40780,10.615947044128449,156.84615384615384,43.333333333333336
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,31340,10.352650515910012,120.53846153846152,43.333333333333336
Nissan,Murano,2016,regular unleaded,250.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,31,28,2009,42180,10.649701454032764,168.72,62.5
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,21,2009,37130,10.522180547171123,142.80769230769232,43.333333333333336
